hotel_id,hotel_name,location,star_rating,user_rating,number_of_reviews,price_per_night,is_luxury,has_wifi,has_breakfast_included,has_free_ca        ncellation,distance_from_city_center,room_availability,booking_count_last_month,cancellation_rate,amenities_score,total_bookings
H18690,Hotel Boutique,Jamal,2,7.8,173,17253,FALSE,TRUE,TRUE,TRUE,4.37,14,268,0.05,3,3752
H18691,Hotel Boutique,Sankhamul,4,9,1987,7250,FALSE,TRUE,TRUE,TRUE,3.25,5,182,0.03,3,2912
H18692,Hotel Durbar,Teku,1,9.7,536,16362,TRUE,TRUE,TRUE,TRUE,11.6,31,149,0.47,3,3874
H18693,Hotel Boutique,Kalanki,2,6.4,10,9807,FALSE,TRUE,TRUE,TRUE,9.22,36,446,0.1,3,9366
H18694,Hotel Kathmandu,Lazimpat,2,5.6,872,14253,FALSE,TRUE,TRUE,TRUE,0.69,15,474,0.3,3,7584
H18695,Hotel Royal,Maharajgunj,2,8.5,146,22636,FALSE,TRUE,TRUE,TRUE,6.78,5,543,0.27,3,30951
H18696,Hotel Durbar,Boudha,4,9.7,160,13185,TRUE,TRUE,FALSE,TRUE,2.89,55,62,0.15,2,3348
H18697,Hotel Annapurna,Kirtipur,1,5.6,1213,8003,FALSE,TRUE,TRUE,TRUE,3.51,43,105,0.33,3,2940
H18698,Hotel Himalaya,Jamal,4,7.1,1955,17142,FALSE,TRUE,TRUE,TRUE,1.14,56,61,0.17,3,3172
H18699,Hotel Heritage,Chabahil,3,5.3,1777,21680,TRUE,TRUE,TRUE,TRUE,2.85,10,350,0.23,3,15750
H18700,Hotel Everest,Boudha,1,8.7,1013,3301,FALSE,FALSE,TRUE,TRUE,6.11,10,289,0.2,2,7803
H18701,Hotel Heritage,Teku,4,9.6,1520,11422,TRUE,FALSE,FALSE,TRUE,1.03,24,284,0.46,1,9088
H18702,Hotel Sagarmatha,Koteshwor,1,7.4,1733,6269,FALSE,TRUE,TRUE,TRUE,10.69,10,195,0.47,3,4095
H18703,Hotel Everest,Durbar Marg,3,7,1051,10764,TRUE,TRUE,TRUE,TRUE,9.33,18,328,0.19,3,18040
H18704,Hotel Sagarmatha,Maharajgunj,5,9.4,1258,12220,FALSE,TRUE,TRUE,TRUE,4.64,0,498,0.13,3,12450
H18705,Hotel Sagarmatha,Thamel,2,5.6,1138,17888,FALSE,TRUE,TRUE,FALSE,1.65,9,466,0.37,2,5126
H18706,Hotel Heritage,Durbar Marg,4,9.3,1008,15748,FALSE,TRUE,TRUE,TRUE,11.93,5,81,0.16,3,3969
H18707,Hotel Boutique,Durbar Marg,3,6.9,1751,19329,FALSE,TRUE,TRUE,TRUE,6.8,30,411,0.25,3,13152
H18708,Hotel Sagarmatha,Baneshwor,3,7.7,707,19245,FALSE,TRUE,TRUE,TRUE,5.13,54,133,0.28,3,5719
H18709,Hotel Sagarmatha,Durbar Marg,1,7.5,1098,21106,FALSE,TRUE,TRUE,TRUE,2.46,15,254,0.49,3,14478
H18710,Hotel Heritage,Swayambhu,1,8,342,21067,FALSE,TRUE,TRUE,TRUE,2.52,37,195,0.2,3,1950
H18711,Hotel Durbar,Patan,2,9.5,381,17787,FALSE,TRUE,TRUE,TRUE,9.57,4,31,0.21,3,1829
H18712,Hotel Royal,Kalanki,1,9.6,1240,21715,TRUE,TRUE,TRUE,FALSE,6.29,44,397,0.04,2,7146
H18713,Hotel Sagarmatha,Baluwatar,4,9,1262,10811,FALSE,TRUE,TRUE,TRUE,11.81,41,31,0.33,3,651
H18714,Hotel Royal,Bhaktapur,4,5.9,590,3906,TRUE,TRUE,TRUE,TRUE,11.44,10,350,0.1,3,14000
H18715,Hotel Annapurna,Swayambhu,4,6.6,1175,12808,FALSE,TRUE,TRUE,TRUE,2.56,4,373,0.31,3,20888
H18716,Hotel Everest,Maharajgunj,5,7.3,1751,22112,FALSE,TRUE,TRUE,FALSE,11.99,11,367,0.13,2,6973
H18717,Hotel Durbar,Patan,4,9.3,695,2569,TRUE,TRUE,TRUE,TRUE,11.84,13,50,0.47,3,1950
H18718,Hotel Everest,Kalanki,1,7.5,718,12908,TRUE,TRUE,FALSE,TRUE,9.61,9,436,0.05,2,16568
H18719,Hotel Himalaya,Swayambhu,1,9.7,1364,1139,FALSE,TRUE,TRUE,TRUE,4.75,2,430,0.47,3,25370
H18720,Hotel Durbar,Chabahil,4,9.7,937,5683,FALSE,TRUE,TRUE,FALSE,2.77,19,241,0.28,2,4338
H18721,Hotel Everest,Maharajgunj,3,7.9,1852,7730,FALSE,TRUE,TRUE,TRUE,1.33,13,207,0.47,3,4761
H18722,Hotel Valley,Thamel,3,9.2,1742,12156,FALSE,TRUE,TRUE,TRUE,0.72,25,578,0.25,3,26588
H18723,Hotel Himalaya,Gongabu,3,9.8,749,6062,TRUE,TRUE,TRUE,TRUE,9.87,50,575,0.03,3,17250
H18724,Hotel Annapurna,Bhaktapur,2,9.1,280,22049,FALSE,TRUE,FALSE,TRUE,11.35,24,393,0.11,2,20829
H18725,Hotel Kathmandu,Kalanki,5,8.2,1982,3172,FALSE,TRUE,TRUE,FALSE,9.29,18,36,0.18,2,1656
H18726,Hotel Heritage,Lazimpat,4,9.1,720,23463,FALSE,TRUE,FALSE,TRUE,9.13,46,582,0.47,2,9894
H18727,Hotel Sagarmatha,Kirtipur,2,5.4,334,4420,FALSE,TRUE,TRUE,TRUE,5.04,15,295,0.38,3,16520
H18728,Hotel Boutique,Gongabu,3,8,999,7277,FALSE,TRUE,FALSE,TRUE,7.73,59,573,0.3,2,11460
H18729,Hotel Durbar,Sankhamul,4,6,1560,2249,TRUE,TRUE,FALSE,TRUE,8.09,52,580,0.23,2,9860
H18730,Hotel Everest,Teku,2,5.6,807,23448,TRUE,TRUE,TRUE,TRUE,3.16,53,222,0.23,3,9324
H18731,Hotel Everest,Patan,1,9.3,1879,17071,FALSE,TRUE,TRUE,TRUE,8.89,55,89,0.33,3,4183
H18732,Hotel Sagarmatha,Jamal,3,8.1,929,3697,FALSE,TRUE,TRUE,TRUE,1.84,41,222,0.36,3,10656
H18733,Hotel Sagarmatha,Gongabu,2,6.2,1761,3753,FALSE,TRUE,FALSE,TRUE,3.59,5,205,0.24,2,3690
H18734,Hotel Kathmandu,Thamel,1,6.9,556,15903,FALSE,TRUE,TRUE,TRUE,7.12,5,52,0.4,3,676
H18735,Hotel Annapurna,Bhaktapur,3,9.7,1102,13626,FALSE,TRUE,TRUE,TRUE,6.52,53,253,0.27,3,11891
H18736,Hotel Sagarmatha,Baluwatar,5,9.1,917,22318,TRUE,TRUE,FALSE,TRUE,8.48,32,505,0.26,2,12120
H18737,Hotel Kathmandu,Kirtipur,3,5.1,221,23849,FALSE,TRUE,TRUE,TRUE,7.04,9,104,0.33,3,3120
H18738,Hotel Annapurna,Baneshwor,5,9.7,1591,4884,TRUE,TRUE,TRUE,TRUE,0.69,26,573,0.4,3,27504
H18739,Hotel Durbar,Chabahil,5,6.8,1415,8254,TRUE,TRUE,TRUE,TRUE,11.73,21,332,0.3,3,6640
H18740,Hotel Valley,Boudha,5,8.3,1998,1094,TRUE,TRUE,FALSE,TRUE,9.19,16,519,0.46,2,14532
H18741,Hotel Sagarmatha,Kirtipur,4,8.4,1793,5291,FALSE,TRUE,FALSE,TRUE,10.58,28,136,0.44,2,6664
H18742,Hotel Annapurna,Patan,4,9.4,1453,15991,TRUE,TRUE,TRUE,TRUE,9.67,1,259,0.39,3,4921
H18743,Hotel Sagarmatha,Patan,5,9.2,606,13809,FALSE,TRUE,TRUE,TRUE,2.63,23,93,0.24,3,1023
H18744,Hotel Everest,Maharajgunj,1,6.4,57,14040,FALSE,TRUE,TRUE,TRUE,11.2,23,181,0.31,3,2715
H18745,Hotel Annapurna,Gongabu,5,8.1,240,6780,FALSE,TRUE,TRUE,FALSE,11.81,33,95,0.26,2,3230
H18746,Hotel Kathmandu,Lazimpat,2,6.9,588,22467,FALSE,TRUE,TRUE,TRUE,1.04,27,27,0.01,3,459
H18747,Hotel Himalaya,Swayambhu,5,7.5,1510,16341,FALSE,TRUE,TRUE,TRUE,1.99,14,30,0.33,3,660
H18748,Hotel Everest,Baneshwor,4,7.7,959,9204,FALSE,TRUE,TRUE,TRUE,11.88,50,119,0.46,3,4403
H18749,Hotel Annapurna,Kirtipur,4,6.9,1122,3301,TRUE,TRUE,TRUE,TRUE,3.59,53,413,0.26,3,19824
H18750,Hotel Royal,Thamel,2,7.2,1764,21467,TRUE,TRUE,TRUE,TRUE,9.86,19,560,0.09,3,11200
H18751,Hotel Himalaya,Maharajgunj,2,6,941,23503,FALSE,TRUE,TRUE,TRUE,0.98,24,517,0.24,3,29469
H18752,Hotel Durbar,Jamal,3,7.9,61,7224,TRUE,TRUE,TRUE,TRUE,8.82,6,168,0.01,3,5376
H18753,Hotel Sagarmatha,Durbar Marg,1,8.6,1567,1372,TRUE,TRUE,TRUE,TRUE,8.45,25,355,0.37,3,6035
H18754,Hotel Kathmandu,Chabahil,1,7.1,431,5489,FALSE,TRUE,TRUE,TRUE,11.26,40,375,0.34,3,19500
H18755,Hotel Heritage,Chabahil,1,9.7,620,15201,TRUE,TRUE,TRUE,TRUE,8.77,6,282,0.33,3,16638
H18756,Hotel Sagarmatha,Durbar Marg,4,5.3,455,6851,FALSE,TRUE,TRUE,TRUE,0.59,47,393,0.22,3,5502
H18757,Hotel Durbar,Teku,1,7.8,970,7028,FALSE,TRUE,TRUE,TRUE,5.46,53,497,0.2,3,24353
H18758,Hotel Durbar,Boudha,3,7.8,140,18200,FALSE,TRUE,TRUE,FALSE,4.24,35,121,0.14,2,4961
H18759,Hotel Annapurna,Kirtipur,3,5.2,609,20996,FALSE,TRUE,TRUE,TRUE,6.89,39,372,0.46,3,18228
H18760,Hotel Valley,Sankhamul,1,6.1,1681,12131,FALSE,TRUE,TRUE,TRUE,5.2,59,475,0.19,3,12825
H18761,Hotel Boutique,Sankhamul,2,9.3,383,23734,FALSE,TRUE,TRUE,TRUE,3.44,59,321,0.28,3,5778
H18762,Hotel Royal,Lazimpat,3,7.6,560,24823,FALSE,TRUE,TRUE,FALSE,7.97,53,346,0.23,2,4844
H18763,Hotel Himalaya,Sankhamul,2,7.1,539,2332,TRUE,TRUE,TRUE,TRUE,3.8,41,317,0.33,3,8242
H18764,Hotel Himalaya,Sankhamul,4,7,1138,15738,FALSE,TRUE,TRUE,TRUE,10.22,52,153,0.49,3,2448
H18765,Hotel Annapurna,Thamel,3,9.3,396,12438,FALSE,TRUE,TRUE,TRUE,3.94,44,327,0.29,3,14388
H18766,Hotel Annapurna,Jamal,2,6.8,1691,23745,FALSE,TRUE,TRUE,TRUE,6.23,21,57,0.21,3,1824
H18767,Hotel Sagarmatha,Koteshwor,1,9.1,345,17031,FALSE,TRUE,TRUE,TRUE,9.93,11,577,0.31,3,10963
H18768,Hotel Sagarmatha,Sankhamul,4,6.5,745,15661,FALSE,TRUE,TRUE,TRUE,9.89,28,335,0.03,3,8710
H18769,Hotel Valley,Boudha,5,7.6,1150,1755,TRUE,FALSE,FALSE,TRUE,7.07,21,558,0.45,1,16740
H18770,Hotel Royal,Patan,5,5.7,1034,4525,TRUE,TRUE,TRUE,TRUE,4.62,49,203,0.09,3,3857
H18771,Hotel Durbar,Kirtipur,1,9,1662,2796,TRUE,TRUE,TRUE,TRUE,6.74,34,207,0.27,3,4968
H18772,Hotel Durbar,Durbar Marg,4,8.5,905,14754,TRUE,TRUE,TRUE,TRUE,10.21,25,197,0.2,3,2955
H18773,Hotel Boutique,Koteshwor,4,7.5,547,13161,FALSE,TRUE,FALSE,FALSE,2.7,8,283,0.43,1,5377
H18774,Hotel Royal,Kirtipur,4,5.1,1469,20443,FALSE,TRUE,TRUE,TRUE,1.56,7,329,0.48,3,11186
H18775,Hotel Sagarmatha,Maharajgunj,4,7.3,505,3177,FALSE,TRUE,TRUE,TRUE,7.03,39,556,0.04,3,19460
H18776,Hotel Everest,Teku,5,6.1,1045,3050,FALSE,TRUE,TRUE,TRUE,6.93,0,316,0.11,3,9164
H18777,Hotel Boutique,Patan,2,7,1327,19373,FALSE,TRUE,TRUE,TRUE,3.59,27,73,0.43,3,3431
H18778,Hotel Boutique,Kalanki,4,9.1,517,24902,FALSE,TRUE,FALSE,TRUE,5.27,56,582,0.23,2,9894
H18779,Hotel Sagarmatha,Gongabu,2,8.7,1886,16492,FALSE,TRUE,TRUE,TRUE,1.15,19,514,0.32,3,24158
H18780,Hotel Valley,Bhaktapur,4,6.2,690,6809,FALSE,TRUE,TRUE,TRUE,1.66,45,74,0.19,3,1924
H18781,Hotel Kathmandu,Jamal,3,9.7,574,22997,TRUE,TRUE,TRUE,TRUE,9.96,26,341,0.27,3,9548
H18782,Hotel Annapurna,Jamal,3,9.3,790,11263,FALSE,TRUE,TRUE,TRUE,5.63,14,137,0.14,3,5891
H18783,Hotel Durbar,Kirtipur,3,7.5,769,6976,FALSE,TRUE,TRUE,TRUE,1.29,1,320,0.3,3,11840
H18784,Hotel Sagarmatha,Sankhamul,4,7.5,137,15338,FALSE,TRUE,TRUE,TRUE,11.55,54,516,0.22,3,21156
H18785,Hotel Everest,Maharajgunj,2,9.3,1109,13175,FALSE,TRUE,TRUE,TRUE,2.6,53,80,0.34,3,4240
H18786,Hotel Kathmandu,Sankhamul,5,8.1,1302,2693,TRUE,TRUE,TRUE,TRUE,3.87,13,357,0.31,3,11424
H18787,Hotel Annapurna,Kalanki,1,7.6,155,19435,FALSE,TRUE,TRUE,TRUE,11.67,44,44,0.08,3,1320
H18788,Hotel Valley,Jamal,5,8.6,1948,14095,TRUE,TRUE,FALSE,TRUE,2.25,47,284,0.1,2,5680
H18789,Hotel Boutique,Sankhamul,4,6.1,1436,15838,FALSE,TRUE,TRUE,TRUE,11.63,40,534,0.02,3,11214
H18790,Hotel Heritage,Koteshwor,3,9.2,508,3920,FALSE,TRUE,TRUE,TRUE,8.69,10,79,0.19,3,4266
H18791,Hotel Sagarmatha,Baneshwor,3,7.6,975,22229,TRUE,TRUE,TRUE,FALSE,5.18,1,343,0.14,2,14406
H18792,Hotel Himalaya,Teku,2,7.9,569,5167,FALSE,TRUE,FALSE,TRUE,7.18,5,456,0.05,2,5472
H18793,Hotel Heritage,Jamal,4,5.4,1232,23615,FALSE,TRUE,FALSE,TRUE,6.14,26,470,0.34,2,16450
H18794,Hotel Boutique,Baneshwor,5,6.5,1616,22007,FALSE,TRUE,FALSE,TRUE,9.68,7,275,0.36,2,8800
H18795,Hotel Himalaya,Durbar Marg,4,7,933,10077,FALSE,TRUE,TRUE,TRUE,0.85,5,198,0.33,3,5742
H18796,Hotel Annapurna,Gongabu,4,7,1536,24130,TRUE,TRUE,TRUE,FALSE,9.78,39,365,0.12,2,17155
H18797,Hotel Valley,Gongabu,3,8.7,1637,7139,FALSE,TRUE,TRUE,TRUE,11.65,45,168,0.32,3,2352
H18798,Hotel Royal,Kirtipur,5,6.4,412,2458,FALSE,TRUE,TRUE,TRUE,5.21,17,63,0.2,3,693
H18799,Hotel Valley,Gongabu,1,5.9,985,21179,FALSE,TRUE,TRUE,TRUE,2.38,56,587,0.02,3,27589
H18800,Hotel Durbar,Lazimpat,3,7.8,1242,12347,FALSE,TRUE,TRUE,TRUE,1.39,27,413,0.48,3,13629
H18801,Hotel Heritage,Patan,5,8,351,4410,FALSE,TRUE,TRUE,TRUE,4.23,21,443,0.36,3,25251
H18802,Hotel Valley,Patan,2,5.6,1884,21408,FALSE,TRUE,TRUE,TRUE,1.65,6,25,0.13,3,1425
H18803,Hotel Heritage,Boudha,3,5,1081,23653,TRUE,TRUE,TRUE,TRUE,2.83,49,437,0.16,3,20976
H18804,Hotel Annapurna,Bhaktapur,2,9.4,550,1562,FALSE,TRUE,FALSE,TRUE,7.89,15,16,0.45,2,704
H18805,Hotel Durbar,Lazimpat,3,5.4,1209,16377,FALSE,TRUE,TRUE,TRUE,5.05,41,524,0.13,3,18864
H18806,Hotel Durbar,Chabahil,4,9.3,520,23476,FALSE,TRUE,TRUE,TRUE,10.82,39,429,0.06,3,15873
H18807,Hotel Valley,Baluwatar,5,6.9,28,7992,TRUE,TRUE,FALSE,TRUE,5.62,42,28,0.42,2,784
H18808,Hotel Heritage,Kalanki,2,8.1,504,13218,FALSE,TRUE,TRUE,TRUE,1.93,8,262,0.35,3,12838
H18809,Hotel Heritage,Jamal,3,5.9,364,24392,FALSE,TRUE,TRUE,TRUE,1.75,34,417,0.28,3,5004
H18810,Hotel Heritage,Lazimpat,2,9,568,8796,TRUE,TRUE,TRUE,TRUE,8.35,3,514,0.28,3,11822
H18811,Hotel Kathmandu,Baluwatar,3,5.9,354,6659,FALSE,TRUE,TRUE,TRUE,7.64,46,17,0.35,3,680
H18812,Hotel Boutique,Patan,3,6.9,1093,23468,FALSE,TRUE,TRUE,TRUE,8.52,12,523,0.46,3,23535
H18813,Hotel Royal,Durbar Marg,1,6.1,697,20355,TRUE,TRUE,FALSE,TRUE,4.13,10,488,0.41,2,7320
H18814,Hotel Boutique,Chabahil,1,9,1800,17728,FALSE,TRUE,TRUE,TRUE,10.99,37,575,0.12,3,26450
H18815,Hotel Everest,Durbar Marg,1,9.1,1949,23995,FALSE,TRUE,TRUE,TRUE,1.45,45,360,0.33,3,11160
H18816,Hotel Sagarmatha,Maharajgunj,2,6.8,238,24508,FALSE,TRUE,TRUE,TRUE,0.49,14,515,0.34,3,17510
H18817,Hotel Sagarmatha,Lazimpat,4,6.5,156,23668,FALSE,TRUE,TRUE,TRUE,8.93,44,21,0.41,3,798
H18818,Hotel Sagarmatha,Kalanki,3,8.7,1331,3716,FALSE,TRUE,TRUE,TRUE,8.16,34,13,0.46,3,442
H18819,Hotel Heritage,Sankhamul,5,9.2,1366,10864,FALSE,TRUE,TRUE,TRUE,5.97,25,25,0.04,3,275
H18820,Hotel Sagarmatha,Sankhamul,1,8,1784,6660,FALSE,TRUE,TRUE,TRUE,0.62,59,159,0.06,3,8586
H18821,Hotel Royal,Jamal,2,9.5,341,8232,FALSE,TRUE,TRUE,TRUE,1.46,54,59,0.06,3,2596
H18822,Hotel Sagarmatha,Swayambhu,2,6.8,442,12319,FALSE,TRUE,FALSE,TRUE,2.42,47,39,0.35,2,1092
H18823,Hotel Kathmandu,Maharajgunj,2,5.7,408,22277,FALSE,TRUE,TRUE,TRUE,7.7,39,428,0.46,3,5992
H18824,Hotel Royal,Gongabu,5,5.9,1733,18503,FALSE,TRUE,TRUE,TRUE,7.99,4,93,0.3,3,3906
H18825,Hotel Royal,Kalanki,5,8.2,845,11104,FALSE,TRUE,TRUE,TRUE,8.16,4,515,0.29,3,18540
H18826,Hotel Boutique,Maharajgunj,1,7,1368,3262,TRUE,TRUE,FALSE,TRUE,9.66,18,417,0.42,2,11259
H18827,Hotel Annapurna,Boudha,5,5.8,1242,18126,FALSE,TRUE,TRUE,TRUE,0.4,51,137,0.5,3,1918
H18828,Hotel Durbar,Patan,1,6.4,1444,22385,FALSE,TRUE,TRUE,TRUE,7.75,34,555,0.47,3,9435
H18829,Hotel Kathmandu,Teku,5,7.5,596,11644,FALSE,TRUE,TRUE,TRUE,3.09,11,429,0.31,3,21450
H18830,Hotel Valley,Kirtipur,5,5.6,1728,22687,FALSE,TRUE,TRUE,TRUE,6.9,55,371,0.5,3,19663
H18831,Hotel Himalaya,Gongabu,5,5,608,16641,TRUE,TRUE,TRUE,TRUE,8.88,50,371,0.36,3,10388
H18832,Hotel Annapurna,Baluwatar,1,9.4,1304,11960,FALSE,TRUE,TRUE,TRUE,8.67,33,278,0.35,3,5560
H18833,Hotel Himalaya,Lazimpat,3,6.5,1213,8330,FALSE,TRUE,TRUE,TRUE,3.53,37,191,0.06,3,8213
H18834,Hotel Kathmandu,Jamal,1,6.1,1448,16448,FALSE,TRUE,TRUE,TRUE,4.33,23,91,0.16,3,2275
H18835,Hotel Heritage,Chabahil,3,8.4,766,1782,TRUE,FALSE,TRUE,TRUE,11.02,43,492,0.3,2,13284
H18836,Hotel Valley,Thamel,2,9.1,355,1096,FALSE,TRUE,TRUE,TRUE,10.2,14,162,0.35,3,6966
H18837,Hotel Durbar,Lazimpat,2,8,1552,9778,FALSE,TRUE,TRUE,TRUE,3.16,41,472,0.11,3,9912
H18838,Hotel Sagarmatha,Thamel,1,6.2,1814,24045,FALSE,TRUE,TRUE,TRUE,7.09,23,365,0.41,3,7665
H18839,Hotel Boutique,Baneshwor,3,9.1,1471,14374,FALSE,TRUE,TRUE,TRUE,1.38,31,173,0.44,3,6055
H18840,Hotel Everest,Boudha,3,7.5,1046,13828,FALSE,TRUE,TRUE,TRUE,7.88,37,447,0.43,3,16986
H18841,Hotel Heritage,Baneshwor,3,6.8,1437,22295,TRUE,TRUE,TRUE,TRUE,7.49,43,49,0.27,3,882
H18842,Hotel Valley,Teku,2,7.9,747,19622,FALSE,FALSE,TRUE,TRUE,3.24,13,327,0.18,2,17985
H18843,Hotel Boutique,Kirtipur,1,8.4,1811,17313,FALSE,FALSE,TRUE,TRUE,5.12,30,533,0.42,2,20787
H18844,Hotel Durbar,Bhaktapur,4,7.9,1787,20733,FALSE,TRUE,TRUE,TRUE,9.41,37,206,0.37,3,9476
H18845,Hotel Royal,Lazimpat,3,9.4,389,11778,FALSE,TRUE,TRUE,TRUE,3.14,53,280,0.03,3,5600
H18846,Hotel Heritage,Baneshwor,3,8,1725,13372,FALSE,TRUE,TRUE,TRUE,9.24,4,155,0.26,3,3100
H18847,Hotel Heritage,Jamal,4,9.2,430,14646,FALSE,TRUE,TRUE,TRUE,3.86,35,196,0.41,3,8036
H18848,Hotel Royal,Jamal,1,7.8,1213,3488,TRUE,TRUE,TRUE,TRUE,10.09,49,396,0.29,3,20988
H18849,Hotel Royal,Kirtipur,3,6.6,1671,21177,TRUE,TRUE,TRUE,FALSE,0.46,29,453,0.14,2,13137
H18850,Hotel Durbar,Sankhamul,1,7.6,1020,8817,FALSE,TRUE,TRUE,TRUE,3.17,58,378,0.02,3,21546
H18851,Hotel Heritage,Maharajgunj,3,5.4,1316,20221,FALSE,TRUE,TRUE,TRUE,2.21,13,64,0.12,3,3264
H18852,Hotel Durbar,Maharajgunj,5,6.1,427,17383,FALSE,TRUE,TRUE,TRUE,10.7,52,523,0.31,3,23535
H18853,Hotel Kathmandu,Chabahil,3,8.7,365,19770,FALSE,TRUE,TRUE,TRUE,5.2,33,160,0.13,3,7680
H18854,Hotel Royal,Maharajgunj,5,8.2,1735,8396,FALSE,TRUE,FALSE,TRUE,6.59,56,535,0.02,2,27820
H18855,Hotel Everest,Lazimpat,1,5.8,25,19225,FALSE,TRUE,TRUE,TRUE,2.98,51,542,0.04,3,29810
H18856,Hotel Annapurna,Gongabu,3,7.1,324,22750,TRUE,TRUE,TRUE,TRUE,1.63,0,378,0.2,3,9072
H18857,Hotel Heritage,Maharajgunj,2,5.7,542,9064,TRUE,FALSE,TRUE,TRUE,7.22,41,407,0.24,2,22385
H18858,Hotel Sagarmatha,Kirtipur,2,9.1,1049,5769,FALSE,TRUE,TRUE,TRUE,3.47,0,245,0.38,3,2695
H18859,Hotel Kathmandu,Bhaktapur,4,5.5,1498,14986,FALSE,TRUE,TRUE,TRUE,11.15,41,521,0.28,3,30218
H18860,Hotel Himalaya,Thamel,2,8.1,1496,9921,FALSE,TRUE,TRUE,TRUE,5.77,36,405,0.39,3,16200
H18861,Hotel Durbar,Baneshwor,5,7.9,1814,1316,FALSE,TRUE,TRUE,TRUE,1.74,26,322,0.08,3,4508
H18862,Hotel Himalaya,Gongabu,2,7.3,554,24837,FALSE,TRUE,TRUE,TRUE,0.38,55,493,0.18,3,28594
H18863,Hotel Kathmandu,Maharajgunj,2,6.3,703,1075,TRUE,TRUE,TRUE,TRUE,2.86,10,120,0.26,3,4080
H18864,Hotel Valley,Baluwatar,2,6.9,78,22453,FALSE,TRUE,FALSE,TRUE,3.91,38,163,0.02,2,7172
H18865,Hotel Valley,Chabahil,3,8.9,420,12238,FALSE,TRUE,TRUE,TRUE,2.56,11,542,0.48,3,30894
H18866,Hotel Valley,Koteshwor,4,8.7,1085,1203,FALSE,TRUE,TRUE,TRUE,4.45,6,458,0.46,3,16946
H18867,Hotel Himalaya,Gongabu,1,8.5,1098,8895,FALSE,TRUE,TRUE,FALSE,10.56,20,547,0.34,2,26803
H18868,Hotel Kathmandu,Sankhamul,4,8.6,821,7567,FALSE,TRUE,TRUE,TRUE,0.67,40,16,0.11,3,320
H18869,Hotel Sagarmatha,Thamel,5,5.7,1959,15046,FALSE,TRUE,TRUE,TRUE,9.63,36,450,0.08,3,26100
H18870,Hotel Himalaya,Koteshwor,3,5.5,928,13480,FALSE,TRUE,TRUE,TRUE,5.17,32,63,0.45,3,630
H18871,Hotel Himalaya,Baneshwor,3,9.1,856,8460,FALSE,TRUE,TRUE,TRUE,10.89,52,222,0.15,3,10434
H18872,Hotel Himalaya,Gongabu,2,9,749,21159,FALSE,TRUE,TRUE,TRUE,8.04,29,41,0.19,3,1148
H18873,Hotel Durbar,Kalanki,2,8.3,1500,24308,FALSE,TRUE,TRUE,FALSE,2.06,58,540,0.2,2,31860
H18874,Hotel Everest,Swayambhu,5,7.9,1767,24964,TRUE,TRUE,TRUE,TRUE,11.52,30,51,0.11,3,1836
H18875,Hotel Valley,Teku,3,6.8,1305,22942,FALSE,TRUE,TRUE,TRUE,1.94,13,126,0.37,3,3528
H18876,Hotel Sagarmatha,Thamel,1,6.1,448,5355,FALSE,TRUE,TRUE,TRUE,4.1,30,552,0.29,3,6624
H18877,Hotel Durbar,Maharajgunj,4,8.2,539,20435,TRUE,TRUE,TRUE,TRUE,11.75,59,496,0.45,3,6448
H18878,Hotel Sagarmatha,Boudha,3,9.4,739,3663,FALSE,TRUE,TRUE,FALSE,2.62,50,509,0.12,2,25959
H18879,Hotel Durbar,Kalanki,1,7.1,282,9623,FALSE,TRUE,FALSE,TRUE,7.61,34,87,0.18,2,1131
H18880,Hotel Kathmandu,Baluwatar,1,6.5,468,24768,FALSE,TRUE,TRUE,TRUE,11.73,29,316,0.25,3,7584
H18881,Hotel Kathmandu,Kirtipur,4,6.3,829,20546,FALSE,TRUE,TRUE,FALSE,8.3,4,234,0.24,2,9126
H18882,Hotel Kathmandu,Jamal,1,5.1,1206,9389,TRUE,TRUE,TRUE,TRUE,7.99,0,84,0.49,3,840
H18883,Hotel Sagarmatha,Jamal,5,7.5,577,22462,FALSE,TRUE,TRUE,TRUE,7.5,23,21,0.3,3,882
H18884,Hotel Boutique,Boudha,1,9.7,870,1038,TRUE,TRUE,TRUE,TRUE,6.71,24,15,0.21,3,255
H18885,Hotel Annapurna,Bhaktapur,5,8.9,1983,16044,FALSE,TRUE,TRUE,TRUE,11.39,30,382,0.15,3,11842
H18886,Hotel Valley,Maharajgunj,1,9.3,1554,11318,FALSE,TRUE,FALSE,TRUE,6.57,9,596,0.29,2,8344
H18887,Hotel Kathmandu,Gongabu,2,8,506,9920,FALSE,TRUE,TRUE,TRUE,7.99,51,397,0.28,3,10322
H18888,Hotel Everest,Baneshwor,1,7.3,1946,20549,FALSE,TRUE,FALSE,FALSE,8.89,16,78,0.26,1,3198
H18889,Hotel Kathmandu,Lazimpat,5,9.8,804,22163,FALSE,TRUE,FALSE,TRUE,6.38,33,488,0.47,2,8784
H18890,Hotel Kathmandu,Patan,1,7.1,814,7186,FALSE,FALSE,TRUE,TRUE,10.66,27,498,0.26,2,10956
H18891,Hotel Durbar,Jamal,1,9.4,1567,13419,TRUE,TRUE,TRUE,TRUE,0.37,22,171,0.12,3,8379
H18892,Hotel Royal,Gongabu,1,8.7,1105,19508,FALSE,TRUE,TRUE,TRUE,4.8,48,85,0.09,3,4675
